47.52908176,-122.2784343
47.63250951,-122.3991528
47.52372813,-122.3164843
47.72524675,-122.3329894
47.72524675,-122.3329894
47.72524675,-122.3329894
47.67892621,-122.4002779
47.60677831,-122.2945927
47.72456011,-122.3029951
47.715784,-122.3686858
47.54242987,-122.3208812
47.52170351,-122.2639227
47.67541056,-122.3326559
47.53298402,-122.3554735
47.63542241,-122.3713854
47.66151173,-122.3323696
47.66085355,-122.352456
47.69321583,-122.3808616
47.69321583,-122.3808616
47.71534153,-122.2926235
47.57760954,-122.3830406
47.54465074,-122.3189447
47.71697889,-122.3639698
47.52084694,-122.364348
47.55741626,-122.2678597
47.6867124,-122.381435
47.68288485,-122.2929224
47.66232704,-122.3039565
47.67328139,-122.3809891
47.57448517,-122.409202
47.61201734,-122.2838588
47.51714313,-122.3936939
47.7235584,-122.3471283
47.66840878,-122.3310351
47.52629468,-122.3621629
47.57505379,-122.4097947
47.69495289,-122.297245
47.53324787,-122.3508497
47.5364304,-122.3590714
47.57448517,-122.409202
47.68786479,-122.3614871
,
,
47.65897643,-122.3357531
47.68772991,-122.2845081
47.51910486,-122.3726872
47.62879543,-122.3000615
47.63455955,-122.3706664
47.57615449,-122.4150332
47.69110983,-122.2909887
47.57767836,-122.303089
47.64291409,-122.3477686
47.68836532,-122.3130499
47.52289862,-122.3192707
47.7263529,-122.3013951
47.59265462,-122.3045746
47.66457664,-122.3669541
47.55325246,-122.2880388
47.52798782,-122.3192111
47.65226876,-122.3884283
47.54610884,-122.3756392
47.54789845,-122.3767933
47.5343432,-122.3571173
47.66206863,-122.3334869
47.51905006,-122.3595005
47.58429158,-122.3019841
47.55094183,-122.3057822
47.67924076,-122.2685091
47.66398362,-122.3091862
47.5252099,-122.362133
47.55482838,-122.2746468
47.53178341,-122.3216052
47.69845911,-122.388457
47.70855211,-122.3545995
47.52086412,-122.3509975
47.54526456,-122.3568987
47.56969717,-122.3582587
47.68288485,-122.2929224
47.70057523,-122.3503445
47.70039639,-122.3043876
47.56533424,-122.3704603
47.56482732,-122.3705753
47.69131616,-122.3334414
47.53348831,-122.3478316
47.6757972,-122.3631657
47.67598709,-122.3140068
47.5643131,-122.2847664
47.5643131,-122.2847664
47.5643131,-122.2847664
47.53521477,-122.3728402
47.53565685,-122.3601119
47.6911393,-122.371215
47.72241356,-122.3008285
47.53518871,-122.3601785
47.53348831,-122.3478316
47.55640797,-122.3759061
47.54846062,-122.3753205
47.57584379,-122.3743025
47.56131217,-122.3918425
47.59014507,-122.3141499
47.59688392,-122.3102932
47.60858648,-122.3112576
47.58469603,-122.3077757
47.53088757,-122.3923679
47.67639751,-122.3710916
47.54343463,-122.2977652
47.52516297,-122.3613674
47.59979509,-122.2983447
,
47.53896907,-122.3742613
47.60605235,-122.3186861
47.70835328,-122.3142678
47.70835328,-122.3142678
47.66044706,-122.3936978
47.51084878,-122.3779492
47.71250742,-122.3550567
47.68511417,-122.3225643
47.68159288,-122.3481638
47.68159288,-122.3481638
47.67519529,-122.3183973
47.52220375,-122.3597636
47.62297225,-122.2923357
47.64123013,-122.3255348
47.61983556,-122.3243543
47.73311523,-122.294408
47.55637038,-122.2829549
47.5681875,-122.285818
47.52585376,-122.2694249
47.55354482,-122.2804035
47.55354482,-122.2804035
47.5263207,-122.3151303
47.5263207,-122.3151303
47.52611523,-122.3151968
47.69742066,-122.3711586
47.65399993,-122.3574103
47.68283815,-122.3189107
47.52611523,-122.3151968
47.68269473,-122.3189255
47.64154572,-122.3183093
47.63913295,-122.312142
47.65056043,-122.3139222
47.64954174,-122.3250296
47.56040437,-122.2752222
47.52631584,-122.2667036
47.69696755,-122.316784
47.65417681,-122.3728231
47.52415143,-122.3167162
47.67078175,-122.3155604
47.59070975,-122.3151407
47.59346828,-122.3143209
47.73352295,-122.2919574
47.62988624,-122.3249993
47.54430802,-122.3204737
47.69323737,-122.3480993
47.65159072,-122.3718013
47.69263952,-122.3523747
47.68707992,-122.3394529
47.68670907,-122.3764805
47.68707992,-122.3394529
47.52026468,-122.3909737
47.52026468,-122.3909737
47.55637148,-122.2883163
47.62663151,-122.3608347
47.66702099,-122.3664723
47.55146028,-122.3048703
47.56211919,-122.2691619
47.55569773,-122.2898289
47.64847381,-122.3594735
47.69255086,-122.3537649
47.52204256,-122.3702861
47.65631332,-122.3469415
47.72633295,-122.3010907
47.68533334,-122.390067
47.67892666,-122.3508739
47.66820936,-122.3171326
47.61790988,-122.3158572
47.63657857,-122.3740884
47.71566171,-122.3579427
47.65399993,-122.3574103
47.58238558,-122.3023769
47.67605537,-122.3905399
47.55637038,-122.2829549
47.55667869,-122.387415
47.73366873,-122.3093745
47.73366873,-122.3093745
47.69226822,-122.3664722
47.54614854,-122.3015294
47.56018483,-122.3632407
47.5573934,-122.3939611
47.64579928,-122.3502479
47.68159288,-122.3481638
47.52588129,-122.3593937
47.67842651,-122.3591832
47.54922918,-122.3747485
47.68945118,-122.3879486
47.68674714,-122.365776
47.58468968,-122.3072717
47.5878933,-122.3080638
47.68783149,-122.358999
47.66159147,-122.3379981
47.54869485,-122.380137
47.61121975,-122.312529
47.61105971,-122.3125361
47.71507723,-122.3330054
47.682262,-122.3233073
47.70306432,-122.3551477
47.6852048,-122.3791912
47.5256299,-122.3588566
47.66706187,-122.3036972
47.56057264,-122.3898008
47.70790998,-122.3344073
47.56239782,-122.2901626
47.71888112,-122.2856031
47.71888112,-122.2856031
47.65860236,-122.3410707
47.62436029,-122.3629444
47.6131622,-122.3415471
47.60864849,-122.3030769
47.55324854,-122.2837
47.52427809,-122.2880635
47.58613324,-122.3026513
47.6857863,-122.3582789
47.68821355,-122.3119278
47.558329,-122.2965896
47.63251782,-122.290262
47.51665118,-122.2624056
47.62941775,-122.2905329
47.51853224,-122.2709479
47.69827397,-122.3012654
47.57862412,-122.3050896
47.64056835,-122.3280943
47.57852332,-122.3050916
47.54817918,-122.3164688
47.67385236,-122.3276533
47.69514651,-122.3736295
47.57065031,-122.3603028
47.67930291,-122.3011559
47.71171348,-122.2779846
47.68197688,-122.3649823
47.61607339,-122.3146513
47.61004046,-122.3157363
47.68159288,-122.3481638
47.69164006,-122.3555537
47.73066303,-122.3430579
47.73066303,-122.3430579
47.58760835,-122.3169797
47.55572591,-122.2891409
47.52303167,-122.3302099
47.68328245,-122.3948889
47.55922472,-122.293588
47.51140495,-122.2435932
47.70815821,-122.3383134
47.53836417,-122.3308718
47.51910486,-122.3726872
47.70348184,-122.350905
47.67548353,-122.3322708
47.49812362,-122.2644237
47.55648826,-122.2902749
47.72677686,-122.2988735
47.60408332,-122.3091998
47.69514651,-122.3736295
47.645351,-122.4117019
47.69514651,-122.3736295
47.645351,-122.4117019
47.53329365,-122.3735982
47.69514651,-122.3736295
47.70815821,-122.3383134
47.69959591,-122.3076455
47.67709476,-122.3188168
47.59579778,-122.2982906
47.55682033,-122.3379383
47.72289536,-122.3490123
47.71803161,-122.2943548
47.62215883,-122.3243292
47.66915168,-122.3621786
47.59334005,-122.3079825
47.62694726,-122.3617023
47.6590229,-122.4028423
47.65539679,-122.3942934
47.71186436,-122.3202918
47.66750393,-122.3116257
47.69893412,-122.3490248
47.68710624,-122.3152967
47.60039583,-122.3324886
47.61665268,-122.3326278
47.50559945,-122.2514295
47.6857863,-122.3582789
47.6139342,-122.3017231
47.69741211,-122.3019236
47.51981143,-122.3774121
47.64465816,-122.3253326
47.6462673,-122.4147909
47.62943929,-122.3006669
47.61944209,-122.3259027
47.61793604,-122.2843914
47.62090017,-122.3015607
47.65012166,-122.375799
47.62294148,-122.3165143
47.60247798,-122.2981457
47.5791634,-122.3064335
47.68570067,-122.3339962
47.69430829,-122.3428322
47.65376229,-122.3593936
47.67827332,-122.3223191
47.65366985,-122.3592978
47.59197156,-122.2936827
47.66806432,-122.4028636
47.57581413,-122.3123559
47.61954638,-122.3214735
47.67548353,-122.3322708
47.61723796,-122.3027249
47.54260674,-122.3629975
47.51350301,-122.3772868
47.6990145,-122.2797572
47.55428838,-122.2679111
47.58836858,-122.3803362
47.52427809,-122.2880635
47.66040378,-122.2889962
47.68783039,-122.3394152
47.71776067,-122.3131391
47.53947264,-122.3876908
47.58387265,-122.3136999
47.58385645,-122.3139409
47.69954749,-122.3641387
47.66181297,-122.3317211
47.56487004,-122.2810575
47.55406632,-122.3120304
47.58143051,-122.3162167
47.56788903,-122.3137837
47.56708101,-122.2938352
47.63908391,-122.3713148
47.64144516,-122.3274134
47.55307808,-122.3043021
47.73316034,-122.3105149
47.66117039,-122.3484052
47.55367817,-122.3070706
47.6131196,-122.2934115
47.55867239,-122.3038115
47.52666398,-122.3210695
47.60741804,-122.297577
47.51366535,-122.393648
47.68236084,-122.3050435
47.51837485,-122.3495463
47.53739663,-122.3868631
47.55908268,-122.3039978
47.66314553,-122.2884694
47.69139769,-122.3442137
47.55034074,-122.3793486
47.56474201,-122.2903427
47.56706481,-122.286544
47.55545272,-122.3132593
47.52798782,-122.3192111
47.52665584,-122.3258602
47.66549416,-122.2856052
47.56018483,-122.3632407
47.52288887,-122.318823
47.67616926,-122.3111639
47.70348184,-122.350905
47.53088757,-122.3923679
47.52427809,-122.2880635
47.52629016,-122.3186595
47.5395721,-122.2998127
47.60155409,-122.3258617
47.52798782,-122.3192111
47.53574984,-122.3733731
47.53325183,-122.2804383
47.61929966,-122.3146982
47.68570067,-122.3339962
47.68253704,-122.3763943
47.59974939,-122.3054684
47.59974939,-122.3054684
47.59974939,-122.3054684
47.62233991,-122.3185715
47.58570103,-122.3979228
47.58570103,-122.3979228
47.58430706,-122.3131693
47.6915545,-122.3619342
47.51349789,-122.3944925
47.66168226,-122.2871365
47.61505839,-122.3200185
47.69347833,-122.3395285
47.54135997,-122.2805436
47.69663379,-122.4012421
47.66701122,-122.3576878
47.53288209,-122.2884904
47.67616926,-122.3111639
47.69541078,-122.3549348
47.66020482,-122.3866465
47.69541078,-122.3549348
47.53410807,-122.2762574
47.60896697,-122.3138868
47.68556537,-122.3124463
47.57246942,-122.3079125
47.53307889,-122.2723472
47.66235106,-122.3398208
47.6257543,-122.3250917
47.62569697,-122.3248635
47.64715037,-122.3618988
47.62593886,-122.3205526
47.55881351,-122.3039544
47.64799504,-122.3836143
47.5330505,-122.3490918
47.6123067,-122.2896464
47.67827332,-122.3223191
47.68556537,-122.3124463
47.52288887,-122.318823
47.57989584,-122.3137643
47.66729462,-122.3166848
47.66739769,-122.3171792
47.73212447,-122.2961773
47.66713512,-122.3171951
47.69226822,-122.3664722
47.59886261,-122.3167951
47.59886261,-122.3167951
47.51738146,-122.2648694
47.59892902,-122.3177935
47.5846519,-122.3019089
47.5738523,-122.3079287
47.66996878,-122.2882667
47.55942547,-122.3039335
47.51773294,-122.3763342
47.6056731,-122.3351247
47.67568718,-122.3541374
47.56899842,-122.3991483
47.66021227,-122.3449313
47.66031193,-122.344907
47.6219819,-122.3003136
47.62190952,-122.3003428
47.61098122,-122.3144769
47.62491053,-122.3170363
47.56788903,-122.3137837
47.69206995,-122.3431606
47.63995736,-122.3255803
47.63864279,-122.3653074
47.69405839,-122.297577
47.61794512,-122.3019236
47.62284466,-122.3196078
47.62284466,-122.3196078
47.72348424,-122.3259668
47.67550477,-122.3927946
47.52632705,-122.2852133
47.62614499,-122.3271719
47.67106134,-122.3562879
47.55221862,-122.3048646
47.66920317,-122.3165926
47.71507723,-122.3330054
47.54541229,-122.2944844
47.62284466,-122.3196078
47.69492534,-122.356986
47.73185938,-122.3361146
47.70089168,-122.2993395
47.73185938,-122.3361146
47.56700885,-122.3715984
47.64948595,-122.3849914
47.53382626,-122.3502681
47.63879793,-122.3717442
47.72357266,-122.34767
47.63738283,-122.3898573
47.71595753,-122.3129446
47.62284466,-122.3196078
47.65160581,-122.3522692
47.61519579,-122.3467522
47.72609871,-122.291229
47.56788903,-122.3137837
47.5946598,-122.2962143
47.67630064,-122.4028198
47.52600669,-122.2891252
47.52943742,-122.2648524
47.68397252,-122.3884494
47.65060021,-122.323092
47.65688309,-122.3739303
47.53329365,-122.3735982
47.6256238,-122.3453939
47.62340556,-122.3140386
