id,longitude,latitude,Drugs,FoodBanks,PublicArt,CodeViolation,Prostitution
99,-122.20979525,47.734145,0.0,0.0,0.0,0.0,0.0
100,-122.459696,47.73179237,0.0,0.0,0.0,0.0,0.0
101,-122.45717175,47.73179237,0.0,0.0,0.0,0.0,0.0
102,-122.4546475,47.73179237,0.0,0.0,0.0,0.0,0.0
103,-122.45212325,47.73179237,0.0,0.0,0.0,0.0,0.0
104,-122.44959899999999,47.73179237,0.0,0.0,0.0,0.0,0.0
105,-122.44707475,47.73179237,0.0,0.0,0.0,0.0,0.0
106,-122.44455049999999,47.73179237,0.0,0.0,0.0,0.0,0.0
107,-122.44202625,47.73179237,0.0,0.0,0.0,0.0,0.0
108,-122.43950199999999,47.73179237,0.0,0.0,0.0,0.0,0.0
109,-122.43697775,47.73179237,0.0,0.0,0.0,0.0,0.0
110,-122.43445349999999,47.73179237,0.0,0.0,0.0,0.0,0.0
111,-122.43192925,47.73179237,0.0,0.0,0.0,0.0,0.0
112,-122.42940499999999,47.73179237,0.0,0.0,0.0,0.0,0.0
113,-122.42688075,47.73179237,0.0,0.0,0.0,0.0,0.0
114,-122.42435649999999,47.73179237,0.0,0.0,0.0,0.0,0.0
115,-122.42183225,47.73179237,0.0,0.0,0.0,0.0,0.0
116,-122.419308,47.73179237,0.0,0.0,0.0,0.0,0.0
117,-122.41678375,47.73179237,0.0,0.0,0.0,0.0,0.0
118,-122.4142595,47.73179237,0.0,0.0,0.0,0.0,0.0
119,-122.41173524999999,47.73179237,0.0,0.0,0.0,0.0,0.0
120,-122.409211,47.73179237,0.0,0.0,0.0,0.0,0.0
121,-122.40668674999999,47.73179237,0.0,0.0,0.0,0.0,0.0
122,-122.4041625,47.73179237,0.0,0.0,0.0,0.0,0.0
123,-122.40163824999999,47.73179237,0.0,0.0,0.0,0.0,0.0
124,-122.399114,47.73179237,0.0,0.0,0.0,0.0,0.0
125,-122.39658974999999,47.73179237,0.0,0.0,0.0,0.0,0.0
126,-122.3940655,47.73179237,0.0,0.0,0.0,0.0,0.0
127,-122.39154124999999,47.73179237,0.0,0.0,0.0,0.0,0.0
128,-122.389017,47.73179237,0.0,0.0,0.0,0.0,0.0
129,-122.38649275,47.73179237,0.0,0.0,0.0,0.0,0.0
130,-122.3839685,47.73179237,0.0,0.0,0.0,0.0,0.0
131,-122.38144425,47.73179237,0.0,0.0,0.0,0.0,0.0
132,-122.37892,47.73179237,0.0,0.0,0.0,0.0,0.0
133,-122.37639575,47.73179237,0.0,0.0,0.0,0.0,0.0
134,-122.37387149999999,47.73179237,0.0,0.0,0.0,0.0,0.0
135,-122.37134725,47.73179237,0.0,0.0,0.0,1.0,0.0
136,-122.36882299999999,47.73179237,0.0,0.0,0.0,2.0,0.0
137,-122.36629875,47.73179237,0.0,0.0,0.0,2.0,0.0
138,-122.36377449999999,47.73179237,0.0,0.0,0.0,2.0,0.0
139,-122.36125025,47.73179237,0.0,0.0,0.0,10.0,0.0
140,-122.35872599999999,47.73179237,0.0,0.0,0.0,13.0,0.0
141,-122.35620175,47.73179237,2.0,0.0,0.0,11.0,0.0
142,-122.35367749999999,47.73179237,0.0,0.0,0.0,8.0,0.0
143,-122.35115325,47.73179237,0.0,0.0,0.0,0.0,0.0
144,-122.348629,47.73179237,10.0,0.0,0.0,4.0,8.0
145,-122.34610475,47.73179237,6.0,0.0,0.0,8.0,63.0
146,-122.3435805,47.73179237,0.0,0.0,0.0,11.0,0.0
147,-122.34105625,47.73179237,0.0,0.0,0.0,8.0,0.0
148,-122.338532,47.73179237,0.0,0.0,0.0,9.0,1.0
149,-122.33600775,47.73179237,0.0,0.0,0.0,6.0,0.0
150,-122.3334835,47.73179237,2.0,0.0,0.0,0.0,0.0
151,-122.33095924999999,47.73179237,2.0,0.0,0.0,5.0,0.0
152,-122.328435,47.73179237,0.0,0.0,0.0,0.0,0.0
153,-122.32591074999999,47.73179237,3.0,0.0,0.0,2.0,0.0
154,-122.3233865,47.73179237,0.0,0.0,0.0,0.0,0.0
155,-122.32086224999999,47.73179237,0.0,0.0,0.0,0.0,0.0
156,-122.318338,47.73179237,0.0,0.0,0.0,0.0,0.0
157,-122.31581374999999,47.73179237,0.0,0.0,0.0,6.0,0.0
158,-122.3132895,47.73179237,0.0,0.0,0.0,0.0,0.0
159,-122.31076525,47.73179237,0.0,0.0,0.0,4.0,0.0
160,-122.308241,47.73179237,0.0,0.0,0.0,3.0,0.0
161,-122.30571675,47.73179237,0.0,0.0,0.0,2.0,0.0
162,-122.3031925,47.73179237,0.0,0.0,0.0,2.0,0.0
163,-122.30066825,47.73179237,0.0,0.0,0.0,9.0,0.0
164,-122.298144,47.73179237,0.0,0.0,0.0,17.0,0.0
165,-122.29561975,47.73179237,6.0,0.0,0.0,26.0,1.0
166,-122.29309549999999,47.73179237,1.0,0.0,0.0,5.0,0.0
167,-122.29057125,47.73179237,0.0,0.0,0.0,6.0,0.0
168,-122.28804699999999,47.73179237,0.0,0.0,0.0,4.0,0.0
169,-122.28552275,47.73179237,0.0,0.0,0.0,3.0,0.0
170,-122.28299849999999,47.73179237,0.0,0.0,0.0,6.0,0.0
171,-122.28047425,47.73179237,0.0,0.0,0.0,0.0,0.0
172,-122.27795,47.73179237,0.0,0.0,0.0,0.0,0.0
173,-122.27542575,47.73179237,0.0,0.0,0.0,0.0,0.0
174,-122.2729015,47.73179237,0.0,0.0,0.0,0.0,0.0
175,-122.27037725,47.73179237,0.0,0.0,0.0,0.0,0.0
176,-122.267853,47.73179237,0.0,0.0,0.0,0.0,0.0
177,-122.26532875,47.73179237,0.0,0.0,0.0,0.0,0.0
178,-122.2628045,47.73179237,0.0,0.0,0.0,0.0,0.0
179,-122.26028025,47.73179237,0.0,0.0,0.0,0.0,0.0
180,-122.257756,47.73179237,0.0,0.0,0.0,0.0,0.0
181,-122.25523175,47.73179237,0.0,0.0,0.0,0.0,0.0
182,-122.2527075,47.73179237,0.0,0.0,0.0,0.0,0.0
183,-122.25018324999999,47.73179237,0.0,0.0,0.0,0.0,0.0
184,-122.247659,47.73179237,0.0,0.0,0.0,0.0,0.0
185,-122.24513474999999,47.73179237,0.0,0.0,0.0,0.0,0.0
186,-122.2426105,47.73179237,0.0,0.0,0.0,0.0,0.0
187,-122.24008625,47.73179237,0.0,0.0,0.0,0.0,0.0
188,-122.237562,47.73179237,0.0,0.0,0.0,0.0,0.0
189,-122.23503775,47.73179237,0.0,0.0,0.0,0.0,0.0
190,-122.2325135,47.73179237,0.0,0.0,0.0,0.0,0.0
191,-122.22998925,47.73179237,0.0,0.0,0.0,0.0,0.0
192,-122.227465,47.73179237,0.0,0.0,0.0,0.0,0.0
193,-122.22494075,47.73179237,0.0,0.0,0.0,0.0,0.0
194,-122.2224165,47.73179237,0.0,0.0,0.0,0.0,0.0
195,-122.21989225,47.73179237,0.0,0.0,0.0,0.0,0.0
196,-122.217368,47.73179237,0.0,0.0,0.0,0.0,0.0
197,-122.21484375,47.73179237,0.0,0.0,0.0,0.0,0.0
198,-122.21231949999999,47.73179237,0.0,0.0,0.0,0.0,0.0
199,-122.20979525,47.73179237,0.0,0.0,0.0,0.0,0.0
200,-122.459696,47.72943974,0.0,0.0,0.0,0.0,0.0
201,-122.45717175,47.72943974,0.0,0.0,0.0,0.0,0.0
202,-122.4546475,47.72943974,0.0,0.0,0.0,0.0,0.0
203,-122.45212325,47.72943974,0.0,0.0,0.0,0.0,0.0
204,-122.44959899999999,47.72943974,0.0,0.0,0.0,0.0,0.0
205,-122.44707475,47.72943974,0.0,0.0,0.0,0.0,0.0
206,-122.44455049999999,47.72943974,0.0,0.0,0.0,0.0,0.0
207,-122.44202625,47.72943974,0.0,0.0,0.0,0.0,0.0
208,-122.43950199999999,47.72943974,0.0,0.0,0.0,0.0,0.0
209,-122.43697775,47.72943974,0.0,0.0,0.0,0.0,0.0
210,-122.43445349999999,47.72943974,0.0,0.0,0.0,0.0,0.0
211,-122.43192925,47.72943974,0.0,0.0,0.0,0.0,0.0
212,-122.42940499999999,47.72943974,0.0,0.0,0.0,0.0,0.0
213,-122.42688075,47.72943974,0.0,0.0,0.0,0.0,0.0
214,-122.42435649999999,47.72943974,0.0,0.0,0.0,0.0,0.0
215,-122.42183225,47.72943974,0.0,0.0,0.0,0.0,0.0
216,-122.419308,47.72943974,0.0,0.0,0.0,0.0,0.0
217,-122.41678375,47.72943974,0.0,0.0,0.0,0.0,0.0
218,-122.4142595,47.72943974,0.0,0.0,0.0,0.0,0.0
219,-122.41173524999999,47.72943974,0.0,0.0,0.0,0.0,0.0
220,-122.409211,47.72943974,0.0,0.0,0.0,0.0,0.0
221,-122.40668674999999,47.72943974,0.0,0.0,0.0,0.0,0.0
222,-122.4041625,47.72943974,0.0,0.0,0.0,0.0,0.0
223,-122.40163824999999,47.72943974,0.0,0.0,0.0,0.0,0.0
224,-122.399114,47.72943974,0.0,0.0,0.0,0.0,0.0
225,-122.39658974999999,47.72943974,0.0,0.0,0.0,0.0,0.0
226,-122.3940655,47.72943974,0.0,0.0,0.0,0.0,0.0
227,-122.39154124999999,47.72943974,0.0,0.0,0.0,0.0,0.0
228,-122.389017,47.72943974,0.0,0.0,0.0,0.0,0.0
229,-122.38649275,47.72943974,0.0,0.0,0.0,0.0,0.0
230,-122.3839685,47.72943974,0.0,0.0,0.0,0.0,0.0
231,-122.38144425,47.72943974,0.0,0.0,0.0,0.0,0.0
232,-122.37892,47.72943974,0.0,0.0,0.0,0.0,0.0
233,-122.37639575,47.72943974,0.0,0.0,0.0,0.0,0.0
234,-122.37387149999999,47.72943974,0.0,0.0,0.0,1.0,0.0
235,-122.37134725,47.72943974,0.0,0.0,0.0,1.0,0.0
236,-122.36882299999999,47.72943974,0.0,0.0,0.0,0.0,0.0
237,-122.36629875,47.72943974,0.0,0.0,0.0,1.0,0.0
238,-122.36377449999999,47.72943974,0.0,0.0,0.0,3.0,0.0
239,-122.36125025,47.72943974,0.0,0.0,0.0,7.0,0.0
240,-122.35872599999999,47.72943974,0.0,0.0,0.0,5.0,0.0
241,-122.35620175,47.72943974,3.0,0.0,0.0,12.0,1.0
242,-122.35367749999999,47.72943974,0.0,0.0,0.0,5.0,0.0
243,-122.35115325,47.72943974,0.0,0.0,0.0,4.0,0.0
244,-122.348629,47.72943974,0.0,0.0,0.0,11.0,10.0
245,-122.34610475,47.72943974,6.0,0.0,0.0,1.0,209.0
246,-122.3435805,47.72943974,0.0,0.0,0.0,6.0,1.0
247,-122.34105625,47.72943974,0.0,0.0,0.0,9.0,0.0
248,-122.338532,47.72943974,0.0,0.0,0.0,4.0,0.0
249,-122.33600775,47.72943974,1.0,0.0,0.0,7.0,0.0
250,-122.3334835,47.72943974,0.0,0.0,0.0,1.0,0.0
251,-122.33095924999999,47.72943974,0.0,0.0,0.0,3.0,0.0
252,-122.328435,47.72943974,0.0,0.0,0.0,1.0,0.0
253,-122.32591074999999,47.72943974,0.0,0.0,0.0,1.0,0.0
254,-122.3233865,47.72943974,0.0,0.0,0.0,0.0,0.0
255,-122.32086224999999,47.72943974,0.0,0.0,0.0,0.0,0.0
256,-122.318338,47.72943974,0.0,0.0,0.0,0.0,0.0
257,-122.31581374999999,47.72943974,0.0,0.0,0.0,0.0,0.0
258,-122.3132895,47.72943974,0.0,0.0,0.0,13.0,0.0
259,-122.31076525,47.72943974,0.0,0.0,0.0,4.0,0.0
260,-122.308241,47.72943974,0.0,0.0,0.0,10.0,0.0
261,-122.30571675,47.72943974,0.0,0.0,0.0,4.0,0.0
262,-122.3031925,47.72943974,0.0,0.0,0.0,3.0,0.0
263,-122.30066825,47.72943974,0.0,0.0,0.0,12.0,0.0
264,-122.298144,47.72943974,0.0,0.0,0.0,12.0,0.0
265,-122.29561975,47.72943974,9.0,0.0,0.0,11.0,0.0
266,-122.29309549999999,47.72943974,8.0,0.0,0.0,10.0,1.0
267,-122.29057125,47.72943974,0.0,0.0,0.0,4.0,0.0
268,-122.28804699999999,47.72943974,0.0,0.0,0.0,2.0,0.0
269,-122.28552275,47.72943974,0.0,0.0,0.0,1.0,0.0
270,-122.28299849999999,47.72943974,0.0,0.0,0.0,12.0,0.0
271,-122.28047425,47.72943974,0.0,0.0,0.0,0.0,0.0
272,-122.27795,47.72943974,0.0,0.0,0.0,0.0,0.0
273,-122.27542575,47.72943974,0.0,0.0,0.0,0.0,0.0
274,-122.2729015,47.72943974,0.0,0.0,0.0,0.0,0.0
275,-122.27037725,47.72943974,0.0,0.0,0.0,0.0,0.0
276,-122.267853,47.72943974,0.0,0.0,0.0,0.0,0.0
277,-122.26532875,47.72943974,0.0,0.0,0.0,0.0,0.0
278,-122.2628045,47.72943974,0.0,0.0,0.0,0.0,0.0
279,-122.26028025,47.72943974,0.0,0.0,0.0,0.0,0.0
280,-122.257756,47.72943974,0.0,0.0,0.0,0.0,0.0
281,-122.25523175,47.72943974,0.0,0.0,0.0,0.0,0.0
282,-122.2527075,47.72943974,0.0,0.0,0.0,0.0,0.0
283,-122.25018324999999,47.72943974,0.0,0.0,0.0,0.0,0.0
284,-122.247659,47.72943974,0.0,0.0,0.0,0.0,0.0
285,-122.24513474999999,47.72943974,0.0,0.0,0.0,0.0,0.0
286,-122.2426105,47.72943974,0.0,0.0,0.0,0.0,0.0
287,-122.24008625,47.72943974,0.0,0.0,0.0,0.0,0.0
288,-122.237562,47.72943974,0.0,0.0,0.0,0.0,0.0
289,-122.23503775,47.72943974,0.0,0.0,0.0,0.0,0.0
290,-122.2325135,47.72943974,0.0,0.0,0.0,0.0,0.0
291,-122.22998925,47.72943974,0.0,0.0,0.0,0.0,0.0
292,-122.227465,47.72943974,0.0,0.0,0.0,0.0,0.0
293,-122.22494075,47.72943974,0.0,0.0,0.0,0.0,0.0
294,-122.2224165,47.72943974,0.0,0.0,0.0,0.0,0.0
295,-122.21989225,47.72943974,0.0,0.0,0.0,0.0,0.0
296,-122.217368,47.72943974,0.0,0.0,0.0,0.0,0.0
297,-122.21484375,47.72943974,0.0,0.0,0.0,0.0,0.0
298,-122.21231949999999,47.72943974,0.0,0.0,0.0,0.0,0.0
299,-122.20979525,47.72943974,0.0,0.0,0.0,0.0,0.0
300,-122.459696,47.72708711,0.0,0.0,0.0,0.0,0.0
301,-122.45717175,47.72708711,0.0,0.0,0.0,0.0,0.0
302,-122.4546475,47.72708711,0.0,0.0,0.0,0.0,0.0
303,-122.45212325,47.72708711,0.0,0.0,0.0,0.0,0.0
304,-122.44959899999999,47.72708711,0.0,0.0,0.0,0.0,0.0
305,-122.44707475,47.72708711,0.0,0.0,0.0,0.0,0.0
306,-122.44455049999999,47.72708711,0.0,0.0,0.0,0.0,0.0
307,-122.44202625,47.72708711,0.0,0.0,0.0,0.0,0.0
308,-122.43950199999999,47.72708711,0.0,0.0,0.0,0.0,0.0
309,-122.43697775,47.72708711,0.0,0.0,0.0,0.0,0.0
310,-122.43445349999999,47.72708711,0.0,0.0,0.0,0.0,0.0
311,-122.43192925,47.72708711,0.0,0.0,0.0,0.0,0.0
312,-122.42940499999999,47.72708711,0.0,0.0,0.0,0.0,0.0
313,-122.42688075,47.72708711,0.0,0.0,0.0,0.0,0.0
314,-122.42435649999999,47.72708711,0.0,0.0,0.0,0.0,0.0
315,-122.42183225,47.72708711,0.0,0.0,0.0,0.0,0.0
316,-122.419308,47.72708711,0.0,0.0,0.0,0.0,0.0
317,-122.41678375,47.72708711,0.0,0.0,0.0,0.0,0.0
318,-122.4142595,47.72708711,0.0,0.0,0.0,0.0,0.0
319,-122.41173524999999,47.72708711,0.0,0.0,0.0,0.0,0.0
320,-122.409211,47.72708711,0.0,0.0,0.0,0.0,0.0
321,-122.40668674999999,47.72708711,0.0,0.0,0.0,0.0,0.0
322,-122.4041625,47.72708711,0.0,0.0,0.0,0.0,0.0
323,-122.40163824999999,47.72708711,0.0,0.0,0.0,0.0,0.0
324,-122.399114,47.72708711,0.0,0.0,0.0,0.0,0.0
325,-122.39658974999999,47.72708711,0.0,0.0,0.0,0.0,0.0
326,-122.3940655,47.72708711,0.0,0.0,0.0,0.0,0.0
327,-122.39154124999999,47.72708711,0.0,0.0,0.0,0.0,0.0
328,-122.389017,47.72708711,0.0,0.0,0.0,0.0,0.0
329,-122.38649275,47.72708711,0.0,0.0,0.0,0.0,0.0
330,-122.3839685,47.72708711,0.0,0.0,0.0,0.0,0.0
331,-122.38144425,47.72708711,0.0,0.0,0.0,0.0,0.0
332,-122.37892,47.72708711,0.0,0.0,0.0,0.0,0.0
333,-122.37639575,47.72708711,0.0,0.0,0.0,0.0,0.0
334,-122.37387149999999,47.72708711,0.0,0.0,0.0,0.0,0.0
335,-122.37134725,47.72708711,0.0,0.0,0.0,1.0,0.0
336,-122.36882299999999,47.72708711,0.0,0.0,0.0,6.0,0.0
337,-122.36629875,47.72708711,0.0,0.0,0.0,0.0,0.0
338,-122.36377449999999,47.72708711,0.0,0.0,0.0,4.0,0.0
339,-122.36125025,47.72708711,0.0,0.0,0.0,3.0,0.0
340,-122.35872599999999,47.72708711,1.0,0.0,0.0,3.0,0.0
341,-122.35620175,47.72708711,4.0,0.0,0.0,5.0,0.0
342,-122.35367749999999,47.72708711,2.0,0.0,0.0,2.0,0.0
343,-122.35115325,47.72708711,0.0,0.0,0.0,0.0,0.0
344,-122.348629,47.72708711,6.0,0.0,0.0,1.0,6.0
345,-122.34610475,47.72708711,26.0,0.0,0.0,1.0,240.0
346,-122.3435805,47.72708711,8.0,0.0,0.0,4.0,2.0
347,-122.34105625,47.72708711,0.0,0.0,0.0,3.0,0.0
348,-122.338532,47.72708711,0.0,0.0,0.0,1.0,0.0
349,-122.33600775,47.72708711,0.0,0.0,0.0,2.0,1.0
350,-122.3334835,47.72708711,1.0,0.0,0.0,11.0,0.0
351,-122.33095924999999,47.72708711,0.0,0.0,0.0,6.0,0.0
352,-122.328435,47.72708711,0.0,0.0,0.0,1.0,0.0
353,-122.32591074999999,47.72708711,0.0,0.0,0.0,2.0,0.0
354,-122.3233865,47.72708711,0.0,0.0,0.0,0.0,0.0
355,-122.32086224999999,47.72708711,0.0,0.0,0.0,0.0,0.0
356,-122.318338,47.72708711,0.0,0.0,0.0,0.0,0.0
357,-122.31581374999999,47.72708711,0.0,0.0,0.0,0.0,0.0
358,-122.3132895,47.72708711,0.0,0.0,0.0,4.0,0.0
359,-122.31076525,47.72708711,0.0,0.0,0.0,14.0,0.0
360,-122.308241,47.72708711,0.0,0.0,0.0,7.0,0.0
361,-122.30571675,47.72708711,0.0,0.0,0.0,8.0,0.0
362,-122.3031925,47.72708711,0.0,0.0,0.0,6.0,0.0
363,-122.30066825,47.72708711,0.0,0.0,0.0,4.0,0.0
364,-122.298144,47.72708711,0.0,0.0,0.0,11.0,0.0
365,-122.29561975,47.72708711,0.0,0.0,0.0,2.0,0.0
366,-122.29309549999999,47.72708711,0.0,0.0,0.0,29.0,1.0
367,-122.29057125,47.72708711,0.0,0.0,0.0,17.0,0.0
368,-122.28804699999999,47.72708711,0.0,0.0,0.0,6.0,0.0
369,-122.28552275,47.72708711,0.0,0.0,0.0,2.0,0.0
370,-122.28299849999999,47.72708711,0.0,0.0,0.0,8.0,0.0
371,-122.28047425,47.72708711,0.0,0.0,0.0,0.0,0.0
372,-122.27795,47.72708711,0.0,0.0,0.0,0.0,0.0
373,-122.27542575,47.72708711,0.0,0.0,0.0,0.0,0.0
374,-122.2729015,47.72708711,0.0,0.0,0.0,0.0,0.0
375,-122.27037725,47.72708711,0.0,0.0,0.0,0.0,0.0
376,-122.267853,47.72708711,0.0,0.0,0.0,0.0,0.0
377,-122.26532875,47.72708711,0.0,0.0,0.0,0.0,0.0
378,-122.2628045,47.72708711,0.0,0.0,0.0,0.0,0.0
379,-122.26028025,47.72708711,0.0,0.0,0.0,0.0,0.0
380,-122.257756,47.72708711,0.0,0.0,0.0,0.0,0.0
381,-122.25523175,47.72708711,0.0,0.0,0.0,0.0,0.0
382,-122.2527075,47.72708711,0.0,0.0,0.0,0.0,0.0
383,-122.25018324999999,47.72708711,0.0,0.0,0.0,0.0,0.0
384,-122.247659,47.72708711,0.0,0.0,0.0,0.0,0.0
385,-122.24513474999999,47.72708711,0.0,0.0,0.0,0.0,0.0
386,-122.2426105,47.72708711,0.0,0.0,0.0,0.0,0.0
387,-122.24008625,47.72708711,0.0,0.0,0.0,0.0,0.0
388,-122.237562,47.72708711,0.0,0.0,0.0,0.0,0.0
389,-122.23503775,47.72708711,0.0,0.0,0.0,0.0,0.0
390,-122.2325135,47.72708711,0.0,0.0,0.0,0.0,0.0
391,-122.22998925,47.72708711,0.0,0.0,0.0,0.0,0.0
392,-122.227465,47.72708711,0.0,0.0,0.0,0.0,0.0
393,-122.22494075,47.72708711,0.0,0.0,0.0,0.0,0.0
394,-122.2224165,47.72708711,0.0,0.0,0.0,0.0,0.0
